Applicant_Income,Coapplicant_Income,Age,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Education_Level,Loan_Approved,Employment_Status_Salaried,Employment_Status_Self-employed,Employment_Status_Unemployed,Marital_Status_Single,Loan_Purpose_Car,Loan_Purpose_Education,Loan_Purpose_Home,Loan_Purpose_Personal,Property_Area_Semiurban,Property_Area_Urban,Gender_Male,Employer_Category_Government,Employer_Category_MNC,Employer_Category_Private,Employer_Category_Unemployed,DTI_Ratio_sq,Credit_Score_sq
8981.0,6257.0,31.0,2.0,564.0,3.0,0.5,1494.0,3849.0,36183.0,72.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,318096.0
8376.0,7705.0,51.0,3.0,627.0,2.0,0.22,17285.0,21612.0,31636.0,72.0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0484,393129.0
18907.0,3719.0,52.0,0.0,619.0,3.0,0.55,672.0,39617.0,3389.0,48.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30250000000000005,383161.0
12160.0,302.0,47.0,2.0,727.0,1.0,0.56,8630.0,33826.0,1763.0,72.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.31360000000000005,528529.0
10852.571578947369,5082.4557894736845,39.97157894736842,2.0,676.0336842105263,2.0,0.57,10268.0,44498.0,24925.0,48.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.32489999999999997,457021.5421872576
18282.0,4440.0,22.0,1.0,791.0,4.0,0.36,444.0,18706.0,27549.0,48.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1296,625681.0
12488.0,4909.0,29.0,3.0,709.0,3.0,0.44,9157.0,24563.0,24457.0,84.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1936,502681.0
7240.0,3072.0,48.0,1.0,744.0,2.0,0.49,11982.0,4359.0,22423.0,12.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24009999999999998,553536.0
12453.0,3124.0,51.0,0.0,552.0,2.0,0.17,8655.0,30669.0,11518.0,36.0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.028900000000000006,304704.0
12478.0,9519.0,54.0,1.0,763.0,2.0,0.4,18582.0,12809.0,33360.0,36.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.16000000000000003,582169.0
14394.0,8125.0,35.0,1.0,635.0,0.0,0.12,9940.452631578948,24802.79263157895,29173.0,24.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0144,403225.0
6432.0,3291.0,45.0,1.0,623.0,3.0,0.35,11957.0,29454.0,10395.0,12.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12249999999999998,388129.0
15568.0,4033.0,56.0,3.0,600.0,2.0,0.18,4008.0,7254.0,20207.0,72.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0324,360000.0
16178.0,5082.4557894736845,28.0,0.0,616.0,1.9505263157894737,0.19,11696.0,45590.0,39055.0,12.0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0361,379456.0
19660.0,703.0,29.0,1.0,625.0,2.0,0.28,9104.0,24785.0,27639.0,60.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07840000000000001,390625.0
2302.0,8133.0,57.0,3.0,642.0,4.0,0.32,496.0,2093.0,29924.0,36.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1024,412164.0
19022.0,574.0,59.0,0.0,725.0,4.0,0.41,1463.0,44498.0,8433.0,72.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.16809999999999997,525625.0
2055.0,5704.0,52.0,2.0,694.0,1.9505263157894737,0.14,12459.0,40985.0,31104.0,84.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.019600000000000003,481636.0
15013.0,7848.0,37.0,1.0,556.0,1.0,0.35,16877.0,32009.0,38594.0,84.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12249999999999998,309136.0
10717.0,5208.0,55.0,0.0,562.0,2.0,0.19,17810.0,16558.0,20522.825263157894,36.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0361,315844.0
10150.0,6924.0,57.0,1.0,669.0,1.0,0.39,9884.0,17718.0,11528.0,12.0,0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1521,447561.0
4125.0,3828.0,39.0,1.4747368421052631,615.0,3.0,0.34726315789473683,18177.0,16705.0,29190.0,72.0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12059170083102493,378225.0
13479.0,3230.0,49.0,0.0,553.0,1.0,0.38,2723.0,22082.0,1497.0,24.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1444,305809.0
17745.0,5082.4557894736845,27.0,3.0,687.0,3.0,0.47,17042.0,12342.0,8641.0,84.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22089999999999999,471969.0
18748.0,7114.0,48.0,0.0,780.0,3.0,0.27,4761.0,12239.0,5643.0,12.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0729,608400.0
8809.0,9539.0,29.0,3.0,637.0,3.0,0.48,7630.0,46622.0,6056.0,24.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2304,405769.0
6621.0,3173.0,48.0,0.0,566.0,1.0,0.32,16375.0,46665.0,33899.0,72.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1024,320356.0
17034.0,1667.0,26.0,3.0,601.0,2.0,0.34,8741.0,32274.0,20522.825263157894,36.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11560000000000002,361201.0
15623.0,9829.0,49.0,2.0,683.0,1.0,0.42,4350.0,11419.0,18241.0,60.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17639999999999997,466489.0
7126.0,4114.0,37.0,2.0,760.0,2.0,0.11,207.0,42832.0,9712.0,48.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0121,577600.0
7122.0,3553.0,36.0,2.0,618.0,2.0,0.43,4190.0,15003.0,9221.0,36.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.18489999999999998,381924.0
19302.0,7761.0,43.0,0.0,773.0,3.0,0.41,1883.0,30866.0,32346.0,24.0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.16809999999999997,597529.0
7870.0,1000.0,51.0,2.0,751.0,1.0,0.25,2886.0,21988.0,16660.0,12.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0625,564001.0
3531.0,9042.0,23.0,1.0,686.0,2.0,0.14,16861.0,43027.0,39915.0,48.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.019600000000000003,470596.0
10172.0,1388.0,41.0,1.4747368421052631,768.0,4.0,0.15,8953.0,24908.0,20522.825263157894,72.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0225,589824.0
9673.0,5450.0,46.0,3.0,754.0,1.9505263157894737,0.56,8381.0,5674.0,38372.0,36.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31360000000000005,568516.0
8882.0,5082.4557894736845,56.0,3.0,760.0,4.0,0.44,13795.0,5002.0,18942.0,84.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1936,577600.0
3906.0,1367.0,39.97157894736842,3.0,570.0,1.0,0.16,17139.0,27567.0,20522.825263157894,84.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0256,324900.0
5086.0,8189.0,39.97157894736842,0.0,573.0,1.0,0.28,9638.0,910.0,2607.0,60.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07840000000000001,328329.0
15503.0,9013.0,32.0,1.0,779.0,1.0,0.4,4931.0,29072.0,20522.825263157894,72.0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.16000000000000003,606841.0
10152.0,454.0,33.0,2.0,553.0,2.0,0.52,9855.0,33717.0,4574.0,24.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.27040000000000003,305809.0
7750.0,9816.0,31.0,1.0,701.0,0.0,0.12,5724.0,21809.0,8274.0,72.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0144,491401.0
14772.0,5082.4557894736845,36.0,1.0,736.0,2.0,0.22,12420.0,26651.0,16748.0,48.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0484,541696.0
12267.0,5082.4557894736845,28.0,3.0,776.0,2.0,0.54,4060.0,44291.0,21175.0,12.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2916,602176.0
3062.0,7232.0,22.0,3.0,552.0,3.0,0.34726315789473683,4765.0,43989.0,12826.0,48.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12059170083102493,304704.0
19680.0,4806.0,50.0,3.0,617.0,3.0,0.34726315789473683,19996.0,16484.0,20522.825263157894,84.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12059170083102493,380689.0
8229.0,2190.0,50.0,0.0,798.0,2.0,0.58,6553.0,4646.0,35129.0,24.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3364,636804.0
18509.0,9108.0,32.0,1.4747368421052631,650.0,4.0,0.41,7378.0,39713.0,5473.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16809999999999997,422500.0
17147.0,2875.0,30.0,1.0,717.0,3.0,0.23,18073.0,2400.0,24490.0,84.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0529,514089.0
6632.0,5592.0,31.0,0.0,725.0,2.0,0.13,17700.0,44331.0,10481.0,48.0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.016900000000000002,525625.0
8288.0,1440.0,35.0,0.0,603.0,0.0,0.11,7130.0,22185.0,9520.0,12.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0121,363609.0
10852.571578947369,8927.0,36.0,0.0,584.0,4.0,0.22,3186.0,24802.79263157895,20522.825263157894,48.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0484,341056.0
13475.0,6059.0,37.0,1.0,772.0,1.0,0.54,5789.0,33120.0,18570.0,48.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2916,595984.0
8168.0,7010.0,46.0,1.0,676.0336842105263,2.0,0.31,16122.0,48257.0,20798.0,48.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0961,457021.5421872576
11795.0,7117.0,22.0,3.0,657.0,2.0,0.46,17529.0,1018.0,4536.0,12.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2116,431649.0
9561.0,9153.0,39.97157894736842,3.0,766.0,4.0,0.56,7942.0,17563.0,2773.0,72.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31360000000000005,586756.0
10258.0,2989.0,46.0,1.0,589.0,3.0,0.3,9940.452631578948,5193.0,30894.0,48.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.09,346921.0
18616.0,9218.0,43.0,3.0,754.0,3.0,0.2,16944.0,15701.0,36326.0,72.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.04000000000000001,568516.0
8371.0,6228.0,38.0,0.0,617.0,3.0,0.36,18296.0,3536.0,6079.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1296,380689.0
16369.0,6471.0,52.0,1.4747368421052631,595.0,1.9505263157894737,0.55,18248.0,48217.0,26838.0,84.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30250000000000005,354025.0
10852.571578947369,5082.4557894736845,39.97157894736842,3.0,627.0,4.0,0.5,296.0,44610.0,22804.0,24.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,393129.0
9943.0,1177.0,23.0,1.0,690.0,4.0,0.13,2409.0,18886.0,20675.0,60.0,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.016900000000000002,476100.0
14199.0,4760.0,58.0,3.0,704.0,3.0,0.45,1461.0,36587.0,26594.0,72.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2025,495616.0
17728.0,11.0,23.0,3.0,555.0,3.0,0.39,2268.0,29410.0,37292.0,84.0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1521,308025.0
8738.0,5252.0,50.0,3.0,566.0,0.0,0.55,17378.0,33744.0,9998.0,60.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.30250000000000005,320356.0
17913.0,4399.0,21.0,2.0,676.0336842105263,0.0,0.34726315789473683,6554.0,38665.0,14697.0,48.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12059170083102493,457021.5421872576
4472.0,8234.0,50.0,0.0,781.0,2.0,0.37,16391.0,15957.0,14429.0,48.0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1369,609961.0
17679.0,9135.0,52.0,1.0,790.0,2.0,0.54,18899.0,48127.0,8140.0,48.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2916,624100.0
3761.0,5445.0,48.0,2.0,648.0,4.0,0.34726315789473683,17801.0,46008.0,15901.0,48.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12059170083102493,419904.0
12167.0,6570.0,41.0,1.0,630.0,4.0,0.34,18700.0,32875.0,24279.0,48.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11560000000000002,396900.0
12554.0,9196.0,33.0,1.0,782.0,1.0,0.14,7358.0,48292.0,29525.0,48.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.019600000000000003,611524.0
19260.0,8212.0,47.0,1.0,551.0,1.0,0.24,17671.0,1626.0,21491.0,24.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0576,303601.0
16277.0,406.0,56.0,2.0,798.0,0.0,0.26,17502.0,25279.0,4280.0,36.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06760000000000001,636804.0
5812.0,9206.0,39.97157894736842,0.0,626.0,2.0,0.57,7637.0,6229.0,35980.0,12.0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.32489999999999997,391876.0
19844.0,4431.0,42.0,1.0,729.0,0.0,0.24,660.0,6877.0,30989.0,48.0,1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576,531441.0
3605.0,5243.0,30.0,0.0,615.0,0.0,0.33,8907.0,33642.0,9078.0,48.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.10890000000000001,378225.0
7622.0,6542.0,59.0,0.0,601.0,2.0,0.44,6922.0,38311.0,27118.0,60.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1936,361201.0
8767.0,6936.0,35.0,3.0,641.0,1.0,0.18,11953.0,32356.0,24985.0,24.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0324,410881.0
13613.0,8906.0,35.0,2.0,720.0,2.0,0.34,18913.0,3809.0,17997.0,84.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11560000000000002,518400.0
12589.0,4146.0,24.0,2.0,767.0,3.0,0.47,3970.0,43371.0,15274.0,84.0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.22089999999999999,588289.0
15918.0,140.0,52.0,3.0,571.0,3.0,0.53,3407.0,34875.0,1868.0,60.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.28090000000000004,326041.0
15046.0,4882.0,43.0,3.0,660.0,3.0,0.41,9940.452631578948,44513.0,27398.0,72.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16809999999999997,435600.0
4590.0,6012.0,26.0,0.0,656.0,4.0,0.43,14547.0,9465.0,17042.0,48.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18489999999999998,430336.0
19447.0,963.0,44.0,1.0,732.0,1.0,0.16,4760.0,559.0,32820.0,48.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0256,535824.0
6324.0,7151.0,40.0,2.0,616.0,1.0,0.57,18281.0,8308.0,22246.0,60.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.32489999999999997,379456.0
12787.0,8564.0,57.0,1.4747368421052631,776.0,4.0,0.17,13465.0,21353.0,21561.0,48.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.028900000000000006,602176.0
11111.0,3610.0,40.0,1.0,737.0,0.0,0.49,4087.0,15250.0,20522.825263157894,48.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24009999999999998,543169.0
7342.0,9884.0,32.0,3.0,735.0,3.0,0.23,7607.0,46023.0,35512.0,36.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0529,540225.0
18389.0,6894.0,53.0,1.0,689.0,1.9505263157894737,0.34726315789473683,4019.0,35814.0,36024.0,12.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12059170083102493,474721.0
10659.0,7311.0,48.0,0.0,765.0,0.0,0.46,815.0,46624.0,24996.0,12.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2116,585225.0
16043.0,105.0,28.0,3.0,618.0,1.9505263157894737,0.48,12563.0,16427.0,29618.0,12.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2304,381924.0
10837.0,5539.0,21.0,1.0,633.0,2.0,0.34726315789473683,13292.0,33276.0,12859.0,36.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.12059170083102493,400689.0
2117.0,9873.0,57.0,3.0,652.0,1.0,0.32,16158.0,6107.0,24580.0,48.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1024,425104.0
15917.0,6787.0,42.0,0.0,588.0,4.0,0.41,922.0,13476.0,20522.825263157894,60.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.16809999999999997,345744.0
16309.0,2137.0,26.0,0.0,562.0,1.0,0.48,12929.0,24802.79263157895,38857.0,84.0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2304,315844.0
15234.0,4445.0,41.0,1.0,590.0,2.0,0.15,14925.0,20312.0,7608.0,24.0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0225,348100.0
7560.0,3530.0,52.0,3.0,606.0,0.0,0.58,9940.452631578948,21795.0,5876.0,48.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3364,367236.0
2846.0,5082.4557894736845,55.0,1.0,730.0,1.0,0.55,10979.0,13136.0,22038.0,36.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30250000000000005,532900.0
12954.0,7052.0,35.0,1.0,676.0336842105263,3.0,0.24,2722.0,14167.0,29006.0,72.0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0576,457021.5421872576
15703.0,3654.0,25.0,3.0,676.0336842105263,1.9505263157894737,0.51,5355.0,17300.0,36775.0,36.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2601,457021.5421872576
17385.0,7102.0,26.0,1.0,562.0,0.0,0.36,13301.0,17182.0,31810.0,48.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1296,315844.0
15746.0,2359.0,45.0,0.0,669.0,2.0,0.33,2550.0,24802.79263157895,15325.0,12.0,1,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.10890000000000001,447561.0
8469.0,8105.0,49.0,3.0,751.0,1.9505263157894737,0.26,11141.0,24802.79263157895,36892.0,48.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06760000000000001,564001.0
11333.0,8636.0,27.0,3.0,646.0,3.0,0.34726315789473683,18057.0,19659.0,2753.0,84.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12059170083102493,417316.0
18608.0,6441.0,33.0,3.0,606.0,4.0,0.46,11284.0,31403.0,30531.0,48.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2116,367236.0
14819.0,5047.0,58.0,3.0,676.0336842105263,1.0,0.31,18050.0,48651.0,18996.0,24.0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0961,457021.5421872576
6208.0,8227.0,38.0,1.0,667.0,2.0,0.41,1384.0,33586.0,4275.0,72.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.16809999999999997,444889.0
